depth,age_median,age_mean,age_ci68_lower,age_ci68_upper,age_ci95_lower,age_ci95_upper
4.3,14.250403016345278,14.248852296872961,14.087127198929466,14.408333746210728,13.939552550987491,14.570568365261613
4.32,14.314589055537933,14.312775432972517,14.151570348533127,14.470427657184503,13.998010924361322,14.62769712843463
4.36,14.441852159106443,14.445819358404922,14.288748876781895,14.60088854954947,14.125602969733835,14.754205565671722
4.4,14.581269751439232,14.584606220768066,14.436477700533997,14.737674386951081,14.271971877255822,14.889185694069225
4.44,14.72400212673562,14.726591637081787,14.583114550036015,14.873219003176878,14.42812449386532,15.004739780694607
4.48,14.865309632827572,14.869929250681816,14.732851556678513,15.005956353564924,14.600906735120109,15.129530165997938
4.5,14.940054694039482,14.94174607237753,14.814077210970472,15.071779345254596,14.697006791275003,15.204601761653672
4.52,15.011415460990944,15.01360397263699,14.889983211147344,15.139771835172896,14.771046991174295,15.268474677406116
4.56,15.154781848297326,15.155783828290028,15.037873352975469,15.271476244530358,14.934903830528041,15.38843768986467
4.585,15.243494315047469,15.24176925735112,15.129176599700902,15.351981412806072,15.023213236050301,15.459231253909547
4.595,15.27635180252318,15.275597917069014,15.165392720239165,15.383375456183114,15.058524983706455,15.491625780622543
4.6,15.293967887191542,15.29244858253506,15.183805999071653,15.399522964514537,15.076962998042713,15.511278589694246
4.64,15.423611978202281,15.424501286075392,15.320036861151348,15.528361858834739,15.228252986867664,15.631555217624577
4.68,15.552018271948988,15.55058683768948,15.44716492311275,15.653401983553264,15.350981705216121,15.751940233856232
4.7,15.613116835623588,15.611419517024025,15.511274923751705,15.711074040630484,15.408496262919957,15.815305260470263
4.72,15.672375803731619,15.670757464487682,15.577549009953634,15.767279899617131,15.472938905860778,15.877559405841176
4.76,15.785128171694883,15.784227142085687,15.69033524393297,15.88214468002508,15.58754608786401,15.975130106377943
4.8,15.890899845536179,15.889316285849816,15.792576365248832,15.987182723803473,15.691044270877036,16.074429425206866
4.81,15.917773796812625,15.914281580960793,15.818370112283489,16.012453925384822,15.710725122985357,16.097210203350095
4.84,15.991001245705899,15.986862996648311,15.88789185004757,16.084493448696332,15.789736699454908,16.165939425589062
4.88,16.08120190520791,16.07836658462298,15.976280642874634,16.175068066982345,15.888124074011467,16.26329442489678
4.9,16.12580033990141,16.12301486402284,16.017379408170168,16.21967322929615,15.933785994911554,16.317451866430147
4.92,16.17048141531874,16.167296659900604,16.06212883213278,16.266636025139757,15.97602328638991,16.36486456319882
4.96,16.257147024300867,16.253407870292225,16.148342120847275,16.35532587451631,16.051905283126253,16.44947309038695
5.0,16.338248587145515,16.335912004395045,16.23002987462741,16.44134645718359,16.128231754722602,16.53454616796504
5.04,16.412756575992745,16.41422495018613,16.304850368501,16.52443716017835,16.207119277718007,16.624332267824034
5.08,16.48763467625013,16.489072974681886,16.374846165959628,16.599596396787298,16.279928990351443,16.708007657993676
5.1,16.523414165000823,16.525616116913547,16.41396965449675,16.636270858773596,16.319824400993102,16.74997346719449
5.12,16.557067663978195,16.561823050446332,16.450460243826868,16.67532693584347,16.352092806985134,16.789892975610858
5.16,16.629326863822122,16.632578072998513,16.517662204011533,16.741734535804156,16.415854994168566,16.860682564480687
5.2,16.697476734008376,16.702818484008457,16.583194195498702,16.816910946766733,16.479050377868994,16.935043889899273
5.24,16.770961265733725,16.773933670232633,16.6508447058151,16.890154956221693,16.555604283738738,17.006173948241894
5.28,16.844379878476794,16.847493537143624,16.721943451529743,16.96604623711869,16.62905597267188,17.09938518026531
5.3,16.883186748493415,16.88566916420518,16.76194531700718,17.003469200584618,16.66669702760695,17.143472147568946
5.32,16.922278751675364,16.925118688380902,16.8051317962287,17.045281633880695,16.70412189365223,17.177118502245946
5.36,17.005513835236272,17.00774749662776,16.88593518725467,17.126672248158968,16.775967118821526,17.262563861763795
5.385,17.060524870209722,17.062438030857624,16.940795092609225,17.179820592513632,16.82484048535065,17.320932208659055
5.395,17.084337795605634,17.0848838384057,16.962211749534987,17.202997713970117,16.843282206727118,17.34944751095781
5.4,17.095990034940787,17.096186300920298,16.9722882795155,17.215768548120085,16.855381571664523,17.360580428827586
5.44,17.187942603405517,17.188987699797064,17.066401381851684,17.31353043671079,16.94084459501518,17.452728910933246
5.48,17.280814302478237,17.285086392699146,17.154754799500434,17.418257906920008,17.033869262476692,17.553494519875162
5.5,17.329397301963795,17.334419086856283,17.19992770876601,17.47193120918402,17.082959040961658,17.605553891013717
5.52,17.378250674364097,17.38464800040052,17.245986440656903,17.520784454857537,17.125652427970614,17.66396923102068
